303,1223
303,4133
303,5987
303,6259
303,6680
303,6807
303,6856
303,6857
303,6872
2019,1223
2019,4133
2019,5987
2019,6259
2019,6680
2019,6807
2019,6856
2019,6857
2019,6872
304,572
1506,572
306,6233
2847,6233
313,3991
313,4701
3301,3991
3301,4701
324,2308
326,2679
327,2270
327,4976
327,5425
335,6297
338,2951
341,5489
341,6654
341,6655
2070,5489
2070,6654
2070,6655
346,464
346,1825
346,2192
346,4650
346,5467
346,5839
346,5930
346,5931
346,5984
346,6355
346,6528
346,6688
346,6751
346,6900
2779,464
2779,1825
2779,2192
2779,4650
2779,5467
2779,5839
2779,5930
2779,5931
2779,5984
2779,6355
2779,6528
2779,6688
2779,6751
2779,6900
356,1176
356,5911
356,6787
356,6788
930,1176
930,5911
930,6787
930,6788
2339,1176
2339,5911
2339,6787
2339,6788
361,3980
362,340
362,341
362,6401
363,2198
880,2198
1185,2198
1590,2198
367,2486
634,2486
373,2943
381,106
381,2423
383,604
383,666
537,604
537,666
688,604
688,666
1396,604
1396,666
2322,604
2322,666
384,909
384,1563
384,1983
384,2475
384,3422
384,3600
384,5218
384,5532
384,5867
384,5958
384,6302
2121,909
2121,1563
2121,1983
2121,2475
2121,3422
2121,3600
2121,5218
2121,5532
2121,5867
2121,5958
2121,6302
2222,909
2222,1563
2222,1983
2222,2475
2222,3422
2222,3600
2222,5218
2222,5532
2222,5867
2222,5958
2222,6302
3141,909
3141,1563
3141,1983
3141,2475
3141,3422
3141,3600
3141,5218
3141,5532
3141,5867
3141,5958
3141,6302
3282,909
3282,1563
3282,1983
3282,2475
3282,3422
3282,3600
3282,5218
3282,5532
3282,5867
3282,5958
3282,6302
3355,909
3355,1563
3355,1983
3355,2475
3355,3422
3355,3600
3355,5218
3355,5532
3355,5867
3355,5958
3355,6302
387,1545
389,5430
398,1398
398,2610
413,1743
417,1685
417,3185
417,4328
2522,1685
2522,3185
2522,4328
2744,1685
2744,3185
2744,4328
3110,1685
3110,3185
3110,4328
429,727
429,728
429,2053
441,253
446,5518
446,5519
455,1623
458,6324
1253,6324
465,2185
468,3451
473,497
3480,497
490,346
490,1217
490,1221
614,346
614,1217
614,1221
921,346
921,1217
921,1221
951,346
951,1217
951,1221
1114,346
1114,1217
1114,1221
1556,346
1556,1217
1556,1221
2351,346
2351,1217
2351,1221
2412,346
2412,1217
2412,1221
3135,346
3135,1217
3135,1221
493,3798
493,4066
493,4524
498,115
499,2417
503,635
503,5431
503,6378
503,6414
503,6471
2625,635
2625,5431
2625,6378
2625,6414
2625,6471
509,45
543,221
551,780
551,4190
551,4707
551,5054
553,6045
3148,6045
572,582
572,4310
572,4311
572,5707
718,582
718,4310
718,4311
718,5707
2284,582
2284,4310
2284,4311
2284,5707
2537,582
2537,4310
2537,4311
2537,5707
582,67
582,423
586,1371
593,1163
595,3787
625,64
628,5061
628,5349
632,1742
2819,1742
645,30
647,836
647,3059
647,4969
647,5067
1419,836
1419,3059
1419,4969
1419,5067
3382,836
3382,3059
3382,4969
3382,5067
650,239
652,338
653,1490
655,6094
663,46
666,3204
666,6241
672,15
680,5419
685,6462
703,904
703,2464
1156,904
1156,2464
1993,904
1993,2464
2158,904
2158,2464
2378,904
2378,2464
2429,904
2429,2464
2526,904
2526,2464
2572,904
2572,2464
705,28
713,307
713,4563
715,3480
715,6389
1010,3480
1010,6389
719,4861
720,510
721,440
721,448
721,1431
721,4692
3366,440
3366,448
3366,1431
3366,4692
728,3294
728,5120
728,6604
2108,3294
2108,5120
2108,6604
742,316
743,1657
743,2357
743,6716
745,370
1050,370
747,34
751,87
754,2456
759,643
759,1011
767,3633
767,6667
768,6431
2872,6431
772,52
773,317
773,2178
773,6266
773,6425
773,6519
773,6599
773,6702
1236,317
1236,2178
1236,6266
1236,6425
1236,6519
1236,6599
1236,6702
2971,317
2971,2178
2971,6266
2971,6425
2971,6519
2971,6599
2971,6702
774,6473
778,1752
778,3536
778,6221
778,6479
2198,1752
2198,3536
2198,6221
2198,6479
779,4423
779,4484
780,2827
786,220
790,204
798,73
798,331
798,399
798,435
798,501
798,592
798,862
798,863
798,999
798,1092
798,1148
798,1433
798,2113
798,2153
798,2179
798,2180
798,2262
798,2430
798,2467
798,2784
798,3050
798,3112
798,3222
798,3232
798,3313
798,4160
798,4196
798,4267
798,4317
798,4432
798,4567
798,4765
798,4776
798,5057
798,5157
798,5239
798,5345
798,6099
798,6400
798,6449
798,6852
798,6878
1004,73
1004,331
1004,399
1004,435
1004,501
1004,592
1004,862
1004,863
1004,999
1004,1092
1004,1148
1004,1433
1004,2113
1004,2153
1004,2179
1004,2180
1004,2262
1004,2430
1004,2467
1004,2784
1004,3050
1004,3112
1004,3222
1004,3232
1004,3313
1004,4160
1004,4196
1004,4267
1004,4317
1004,4432
1004,4567
1004,4765
1004,4776
1004,5057
1004,5157
1004,5239
1004,5345
1004,6099
1004,6400
1004,6449
1004,6852
1004,6878
1124,73
1124,331
1124,399
1124,435
1124,501
1124,592
1124,862
1124,863
1124,999
1124,1092
1124,1148
1124,1433
1124,2113
1124,2153
1124,2179
1124,2180
1124,2262
1124,2430
1124,2467
1124,2784
1124,3050
1124,3112
1124,3222
1124,3232
1124,3313
1124,4160
1124,4196
1124,4267
1124,4317
1124,4432
1124,4567
1124,4765
1124,4776
1124,5057
1124,5157
1124,5239
1124,5345
1124,6099
1124,6400
1124,6449
1124,6852
1124,6878
1321,73
1321,331
1321,399
1321,435
1321,501
1321,592
1321,862
1321,863
1321,999
1321,1092
1321,1148
1321,1433
1321,2113
1321,2153
1321,2179
1321,2180
1321,2262
1321,2430
1321,2467
1321,2784
1321,3050
1321,3112
1321,3222
1321,3232
1321,3313
1321,4160
1321,4196
1321,4267
1321,4317
1321,4432
1321,4567
1321,4765
1321,4776
1321,5057
1321,5157
1321,5239
1321,5345
1321,6099
1321,6400
1321,6449
1321,6852
1321,6878
1423,73
1423,331
1423,399
1423,435
1423,501
1423,592
1423,862
1423,863
1423,999
1423,1092
1423,1148
1423,1433
1423,2113
1423,2153
1423,2179
1423,2180
1423,2262
1423,2430
1423,2467
1423,2784
1423,3050
1423,3112
1423,3222
1423,3232
1423,3313
1423,4160
1423,4196
1423,4267
1423,4317
1423,4432
1423,4567
1423,4765
1423,4776
1423,5057
1423,5157
1423,5239
1423,5345
1423,6099
1423,6400
1423,6449
1423,6852
1423,6878
1803,73
1803,331
1803,399
1803,435
1803,501
1803,592
1803,862
1803,863
1803,999
1803,1092
1803,1148
1803,1433
1803,2113
1803,2153
1803,2179
1803,2180
1803,2262
1803,2430
1803,2467
1803,2784
1803,3050
1803,3112
1803,3222
1803,3232
1803,3313
1803,4160
1803,4196
1803,4267
1803,4317
1803,4432
1803,4567
1803,4765
1803,4776
1803,5057
1803,5157
1803,5239
1803,5345
1803,6099
1803,6400
1803,6449
1803,6852
1803,6878
2114,73
2114,331
2114,399
2114,435
2114,501
2114,592
2114,862
2114,863
2114,999
2114,1092
2114,1148
2114,1433
2114,2113
2114,2153
2114,2179
2114,2180
2114,2262
2114,2430
2114,2467
2114,2784
2114,3050
2114,3112
2114,3222
2114,3232
2114,3313
2114,4160
2114,4196
2114,4267
2114,4317
2114,4432
2114,4567
2114,4765
2114,4776
2114,5057
2114,5157
2114,5239
2114,5345
2114,6099
2114,6400
2114,6449
2114,6852
2114,6878
2420,73
2420,331
2420,399
2420,435
2420,501
2420,592
2420,862
2420,863
2420,999
2420,1092
2420,1148
2420,1433
2420,2113
2420,2153
2420,2179
2420,2180
2420,2262
2420,2430
2420,2467
2420,2784
2420,3050
2420,3112
2420,3222
2420,3232
2420,3313
2420,4160
2420,4196
2420,4267
2420,4317
2420,4432
2420,4567
2420,4765
2420,4776
2420,5057
2420,5157
2420,5239
2420,5345
2420,6099
2420,6400
2420,6449
2420,6852
2420,6878
2509,73
2509,331
2509,399
2509,435
2509,501
2509,592
2509,862
2509,863
2509,999
2509,1092
2509,1148
2509,1433
2509,2113
2509,2153
2509,2179
2509,2180
2509,2262
2509,2430
2509,2467
2509,2784
2509,3050
2509,3112
2509,3222
2509,3232
2509,3313
2509,4160
2509,4196
2509,4267
2509,4317
2509,4432
2509,4567
2509,4765
2509,4776
2509,5057
2509,5157
2509,5239
2509,5345
2509,6099
2509,6400
2509,6449
2509,6852
2509,6878
2551,73
2551,331
2551,399
2551,435
2551,501
2551,592
2551,862
2551,863
2551,999
2551,1092
2551,1148
2551,1433
2551,2113
2551,2153
2551,2179
2551,2180
2551,2262
2551,2430
2551,2467
2551,2784
2551,3050
2551,3112
2551,3222
2551,3232
2551,3313
2551,4160
2551,4196
2551,4267
2551,4317
2551,4432
2551,4567
2551,4765
2551,4776
2551,5057
2551,5157
2551,5239
2551,5345
2551,6099
2551,6400
2551,6449
2551,6852
2551,6878
2811,73
2811,331
2811,399
2811,435
2811,501
2811,592
2811,862
2811,863
2811,999
2811,1092
2811,1148
2811,1433
2811,2113
2811,2153
2811,2179
2811,2180
2811,2262
2811,2430
2811,2467
2811,2784
2811,3050
2811,3112
2811,3222
2811,3232
2811,3313
2811,4160
2811,4196
2811,4267
2811,4317
2811,4432
2811,4567
2811,4765
2811,4776
2811,5057
2811,5157
2811,5239
2811,5345
2811,6099
2811,6400
2811,6449
2811,6852
2811,6878
2894,73
2894,331
2894,399
2894,435
2894,501
2894,592
2894,862
2894,863
2894,999
2894,1092
2894,1148
2894,1433
2894,2113
2894,2153
2894,2179
2894,2180
2894,2262
2894,2430
2894,2467
2894,2784
2894,3050
2894,3112
2894,3222
2894,3232
2894,3313
2894,4160
2894,4196
2894,4267
2894,4317
2894,4432
2894,4567
2894,4765
2894,4776
2894,5057
2894,5157
2894,5239
2894,5345
2894,6099
2894,6400
2894,6449
2894,6852
2894,6878
3015,73
3015,331
3015,399
3015,435
3015,501
3015,592
3015,862
3015,863
3015,999
3015,1092
3015,1148
3015,1433
3015,2113
3015,2153
3015,2179
3015,2180
3015,2262
3015,2430
3015,2467
3015,2784
3015,3050
3015,3112
3015,3222
3015,3232
3015,3313
3015,4160
3015,4196
3015,4267
3015,4317
3015,4432
3015,4567
3015,4765
3015,4776
3015,5057
3015,5157
3015,5239
3015,5345
3015,6099
3015,6400
3015,6449
3015,6852
3015,6878
3228,73
3228,331
3228,399
3228,435
3228,501
3228,592
3228,862
3228,863
3228,999
3228,1092
3228,1148
3228,1433
3228,2113
3228,2153
3228,2179
3228,2180
3228,2262
3228,2430
3228,2467
3228,2784
3228,3050
3228,3112
3228,3222
3228,3232
3228,3313
3228,4160
3228,4196
3228,4267
3228,4317
3228,4432
3228,4567
3228,4765
3228,4776
3228,5057
3228,5157
3228,5239
3228,5345
3228,6099
3228,6400
3228,6449
3228,6852
3228,6878
3381,73
3381,331
3381,399
3381,435
3381,501
3381,592
3381,862
3381,863
3381,999
3381,1092
3381,1148
3381,1433
3381,2113
3381,2153
3381,2179
3381,2180
3381,2262
3381,2430
3381,2467
3381,2784
3381,3050
3381,3112
3381,3222
3381,3232
3381,3313
3381,4160
3381,4196
3381,4267
3381,4317
3381,4432
3381,4567
3381,4765
3381,4776
3381,5057
3381,5157
3381,5239
3381,5345
3381,6099
3381,6400
3381,6449
3381,6852
3381,6878
3444,73
3444,331
3444,399
3444,435
3444,501
3444,592
3444,862
3444,863
3444,999
3444,1092
3444,1148
3444,1433
3444,2113
3444,2153
3444,2179
3444,2180
3444,2262
3444,2430
3444,2467
3444,2784
3444,3050
3444,3112
3444,3222
3444,3232
3444,3313
3444,4160
3444,4196
3444,4267
3444,4317
3444,4432
3444,4567
3444,4765
3444,4776
3444,5057
3444,5157
3444,5239
3444,5345
3444,6099
3444,6400
3444,6449
3444,6852
3444,6878
807,1849
807,3080
807,6041
1332,1849
1332,3080
1332,6041
1554,1849
1554,3080
1554,6041
812,4544
817,6057
1965,6057
2088,6057
820,4357
820,5886
835,499
859,319
860,215
860,4239
897,215
897,4239
2104,215
2104,4239
879,2636
884,139
886,24
886,5466
886,6624
886,6750
1756,24
1756,5466
1756,6624
1756,6750
887,1731
887,2339
894,2094
901,1153
904,1727
904,1746
904,3210
904,6039
2281,1727
2281,1746
2281,3210
2281,6039
2305,1727
2305,1746
2305,3210
2305,6039
907,313
917,216
933,2252
938,4679
938,6293
3394,4679
3394,6293
947,200
948,1210
957,345
958,1447
958,1593
958,2824
1477,1447
1477,1593
1477,2824
2646,1447
2646,1593
2646,2824
959,1630
966,1511
966,4992
970,214
971,6348
978,1887
978,2812
981,597
981,2727
1741,597
1741,2727
2267,597
2267,2727
983,320
983,2518
996,310
1009,286
1019,209
1033,309
1033,1528
1033,3631
1033,3632
1033,3861
1033,3862
1034,257
1034,1298
1034,2630
1038,232
1038,398
1044,381
1665,381
1051,961
1051,4564
1054,362
1063,211
1063,4131
1063,4344
1063,4463
1078,292
1078,972
1078,1509
1078,4697
1083,3104
1083,5580
1084,5624
1085,3658
1085,6908
1092,1322
1121,222
1121,1358
1121,6227
1840,222
1840,1358
1840,6227
2502,222
2502,1358
2502,6227
2927,222
2927,1358
2927,6227
1122,285
1134,1263
2096,1263
2784,1263
3238,1263
1137,201
1137,3418
1144,6463
1159,219
1161,1525
1161,2261
1870,1525
1870,2261
3073,1525
3073,2261
1168,235
1168,515
1168,901
1168,903
1976,235
1976,515
1976,901
1976,903
1171,2504
1171,5068
1172,1725
1816,1725
1177,1506
1177,1612
1177,2678
1177,3413
1177,4702
1177,4764
1177,5689
1177,5918
1177,6007
1177,6058
1177,6074
1177,6109
1177,6252
1177,6578
1177,6647
1177,6648
1177,6722
1177,6835
1668,1506
1668,1612
1668,2678
1668,3413
1668,4702
1668,4764
1668,5689
1668,5918
1668,6007
1668,6058
1668,6074
1668,6109
1668,6252
1668,6578
1668,6647
1668,6648
1668,6722
1668,6835
2286,1506
2286,1612
2286,2678
2286,3413
2286,4702
2286,4764
2286,5689
2286,5918
2286,6007
2286,6058
2286,6074
2286,6109
2286,6252
2286,6578
2286,6647
2286,6648
2286,6722
2286,6835
2568,1506
2568,1612
2568,2678
2568,3413
2568,4702
2568,4764
2568,5689
2568,5918
2568,6007
2568,6058
2568,6074
2568,6109
2568,6252
2568,6578
2568,6647
2568,6648
2568,6722
2568,6835
3261,1506
3261,1612
3261,2678
3261,3413
3261,4702
3261,4764
3261,5689
3261,5918
3261,6007
3261,6058
3261,6074
3261,6109
3261,6252
3261,6578
3261,6647
3261,6648
3261,6722
3261,6835
3300,1506
3300,1612
3300,2678
3300,3413
3300,4702
3300,4764
3300,5689
3300,5918
3300,6007
3300,6058
3300,6074
3300,6109
3300,6252
3300,6578
3300,6647
3300,6648
3300,6722
3300,6835
3379,1506
3379,1612
3379,2678
3379,3413
3379,4702
3379,4764
3379,5689
3379,5918
3379,6007
3379,6058
3379,6074
3379,6109
3379,6252
3379,6578
3379,6647
3379,6648
3379,6722
3379,6835
3519,1506
3519,1612
3519,2678
3519,3413
3519,4702
3519,4764
3519,5689
3519,5918
3519,6007
3519,6058
3519,6074
3519,6109
3519,6252
3519,6578
3519,6647
3519,6648
3519,6722
3519,6835
1188,1145
1254,1145
1189,810
1199,1661
1199,1662
2552,1661
2552,1662
1220,279
1220,1347
1220,6544
2072,279
2072,1347
2072,6544
1223,230
1226,4486
2223,4486
1227,242
1229,2228
1232,688
1233,237
1238,248
1238,3682
1240,633
1244,334
1245,1117
1245,1152
1245,1372
1245,2250
1249,1896
1249,6388
3009,1896
3009,6388
1251,653
1255,208
1260,3173
2491,3173
1264,917
1271,297
1273,4414
1276,6089
1282,3621
1282,4428
1282,6265
1283,2438
2996,2438
1286,3881
1286,3882
1286,4761
1298,264
1300,697
1300,1514
1300,2631
1300,3644
1300,4416
1300,5275
1300,5408
1300,6019
1304,271
1309,202
1309,1179
1309,1184
1309,1611
1309,2210
1309,2460
1309,2841
1309,2862
1309,3135
1309,3373
1309,4007
1309,4084
1309,4085
1309,4164
1309,5058
1309,5347
1315,2454
1315,3524
1316,207
1318,218
1319,4398
1319,4800
1319,5835
1327,589
1334,618
1335,568
1336,6458
1336,6632
1974,6458
1974,6632
1337,575
1337,3994
1338,3737
1338,4595
1338,5080
1338,5718
1338,6354
1338,6358
2512,3737
2512,4595
2512,5080
2512,5718
2512,6354
2512,6358
2528,3737
2528,4595
2528,5080
2528,5718
2528,6354
2528,6358
2837,3737
2837,4595
2837,5080
2837,5718
2837,6354
2837,6358
2881,3737
2881,4595
2881,5080
2881,5718
2881,6354
2881,6358
1345,960
1349,4853
1353,934
1353,1502
1862,934
1862,1502
1360,335
1366,265
1376,733
1394,226
1398,1412
1410,640
1540,640
1412,1927
1412,3543
1413,573
1416,690
1432,945
1438,929
1449,773
1451,617
1462,639
1462,2425
1462,6013
1462,6016
1462,6101
1462,6868
1643,639
1643,2425
1643,6013
1643,6016
1643,6101
1643,6868
1464,607
1475,1591
1478,5214
1492,6243
1496,581
1497,596
1497,622
1497,761
1497,1693
1497,2747
1497,3602
1497,3959
1497,4093
1497,4094
1497,4136
1497,4228
1497,4351
2003,596
2003,622
2003,761
2003,1693
2003,2747
2003,3602
2003,3959
2003,4093
2003,4094
2003,4136
2003,4228
2003,4351
1499,591
1507,585
1524,4334
1525,671
1525,2349
1525,5926
1525,6182
1525,6321
1525,6436
1532,784
1533,753
1533,1526
1533,2047
1535,569
1539,2347
1547,865
1548,1643
1548,2731
1548,3690
1548,5250
1548,5252
1548,5333
1548,6087
1548,6384
1553,636
1579,825
1580,1051
1582,658
1588,719
1599,606
1601,1845
1601,1846
1602,2821
1603,651
1618,562
1620,614
1627,584
1630,2907
1630,4870
2685,2907
2685,4870
1631,1059
1632,609
1635,629
1648,1258
1649,738
1652,699
1672,1483
1672,1895
2540,1483
2540,1895
3054,1483
3054,1895
1678,579
1678,1694
1678,2046
1678,2903
1678,3432
1678,3747
1678,4000
1678,4339
1678,4601
1678,5171
1678,5297
2764,579
2764,1694
2764,2046
2764,2903
2764,3432
2764,3747
2764,4000
2764,4339
2764,4601
2764,5171
2764,5297
1680,626
1680,1717
2800,626
2800,1717
1681,5110
1684,613
1705,308
1705,3878
1705,4246
1711,634
1717,6846
1723,1942
1723,5514
1723,6256
3021,1942
3021,5514
3021,6256
1725,1042
1730,804
1730,1006
1730,3040
2051,804
2051,1006
2051,3040
3549,804
3549,1006
3549,3040
1732,685
1733,595
1733,793
1733,1724
2679,595
2679,793
2679,1724
1740,564
1748,767
1750,81
1753,900
1758,2099
1761,625
1772,914
1779,3421
1779,3969
2468,3421
2468,3969
3265,3421
3265,3969
1794,5319
1799,574
1802,4871
1809,1041
1814,928
1834,3297
1835,550
1835,551
1835,4573
1835,5449
1835,6055
1835,6565
1841,911
1852,920
1860,6898
2592,6898
1863,959
1865,1456
1867,318
2404,318
1871,3332
1871,6910
3198,3332
3198,6910
3392,3332
3392,6910
1897,453
1897,686
1897,1079
1897,1198
2196,453
2196,686
2196,1079
2196,1198
1898,908
1898,5164
1911,965
3422,965
1924,1256
1930,913
1931,918
1931,4466
1944,5504
1961,922
1961,2876
1975,1307
1975,2591
2909,1307
2909,2591
1981,229
1981,1838
1981,4405
3012,229
3012,1838
3012,4405
1999,940
2005,944
2014,1247
2673,1247
3250,1247
2025,5114
2027,936
2029,5491
2029,5492
2029,6097
2029,6760
3527,5491
3527,5492
3527,6097
3527,6760
2037,3390
2043,937
2048,6534
2050,6386
3286,6386
2053,5417
2054,935
2054,4763
2058,896
2063,907
2066,1182
2076,4256
2076,4881
2076,5300
2083,518
2083,930
2083,2596
2083,5714
2991,518
2991,930
2991,2596
2991,5714
2092,921
2094,616
2094,743
2094,1317
2094,2510
2094,2657
2094,2775
2094,3706
2855,616
2855,743
2855,1317
2855,2510
2855,2657
2855,2775
2855,3706
3413,616
3413,743
3413,1317
3413,2510
3413,2657
3413,2775
3413,3706
2099,6379
2099,6907
2106,1190
2126,1491
2126,3376
2126,3965
2126,4316
3283,1491
3283,3376
3283,3965
3283,4316
2129,3284
2129,6586
2133,5420
2139,2738
2139,3359
2139,5145
2139,5641
2139,6211
3207,2738
3207,3359
3207,5145
3207,5641
3207,6211
2156,1225
2156,1714
2632,1225
2632,1714
2159,3919
2162,1175
2162,1518
2162,2501
2162,2881
2162,4387
2162,6249
2162,6527
2162,6643
2162,6810
3317,1175
3317,1518
3317,2501
3317,2881
3317,4387
3317,6249
3317,6527
3317,6643
3317,6810
2164,1222
2167,897
2171,4222
2186,1259
2187,1546
2191,1166
2193,1164
2200,1105
2200,1411
2200,3087
2206,1429
2208,1208
2213,1468
2213,3179
2213,4612
2213,4877
2213,4987
2218,2243
2218,2244
2225,5508
3279,5508
2228,1218
2228,1540
2237,3304
2245,1214
2246,1463
2248,1240
2252,1319
2254,1252
2255,3485
2255,6272
2259,1170
2259,5138
2265,1219
2276,1188
2277,3507
2282,1165
2287,1254
2294,1460
2295,1868
2308,1426
2308,2616
2310,355
2310,3978
2310,5720
2318,2516
2320,1537
2321,1451
2325,2891
2325,5496
2332,1168
2337,946
2338,1167
2338,6037
2346,1178
2346,4121
2352,1209
2358,1220
2359,1488
2360,3961
2738,3961
2789,3961
2366,1489
2366,3013
2370,5881
2380,5590
3269,5590
2382,1441
2383,3828
2383,4908
2386,1425
2396,1469
2396,5153
2396,6267
2405,1422
2406,1453
2407,3123
3264,3123
2411,1442
2414,4538
2414,5796
2424,5735
2432,1437
2439,716
2445,6474
2460,1434
2471,1819
2471,2350
2471,6134
2476,1373
2476,5640
2620,1373
2620,5640
3254,1373
3254,5640
2479,1444
2480,1450
2480,4377
2480,5132
2481,1787
2482,5939
2489,6663
2494,1435
2511,1315
2511,1428
2513,731
2524,1427
2531,1799
2544,713
2544,931
2544,1436
2550,1472
2567,3018
2567,3699
2575,1452
2578,1681
2579,1687
2590,2034
2596,2202
2596,3084
2605,1768
2606,1806
2606,3295
2607,5009
2612,2788
2612,3992
2615,116
2615,2234
2617,6799
2635,1684
2644,6110
2648,853
2648,1119
2648,1494
2648,6248
2648,6319
2649,1713
2668,1769
2686,1748
2695,2917
3452,2917
2702,1692
2746,4458
2761,3049
2766,38
2766,2187
2766,5929
2767,1737
2794,1706
2808,1729
2830,5832
2831,1949
2831,5296
2832,1992
2832,5399
2835,1914
2845,1962
2848,1690
2852,1707
2853,2427
2853,2537
2862,1736
2867,1919
2868,1569
2870,1948
2874,3945
2892,1991
2902,2022
2904,2613
2905,1910
2915,2003
2920,2000
2920,2519
2926,6554
2933,1911
2933,5779
2944,1977
2946,1932
3043,1932
2956,6696
2969,1943
2979,1952
2979,3033
2979,3275
2986,4735
2987,1959
2990,1898
2992,5118
3218,5118
2995,1964
2998,281
2998,2041
2998,2877
2998,5406
3552,281
3552,2041
3552,2877
3552,5406
3003,1908
3006,1899
3019,375
3019,873
3019,1196
3019,1667
3019,1800
3019,1832
3019,1905
3019,2237
3019,2647
3019,5286
3019,5530
3025,3539
3028,1901
3036,1929
3044,1894
3044,4553
3044,5150
3051,1967
3056,2091
3057,2098
3057,3274
3071,1095
3071,2119
3071,3638
3078,4955
3087,1900
3090,3406
3097,2164
3099,2439
3104,53
3107,549
3107,4940
3107,5856
3107,5857
3107,5986
3107,6584
3107,6612
3119,1923
3138,2118
3138,2640
3153,2372
3159,2120
3160,5664
3172,2112
3244,3893
3244,3894
3273,5098
3297,2570
3297,6176
3302,3728
3302,6410
3302,6742
3302,6879
3344,6882
3345,6681
3378,1281
3405,5072
3418,5841
3421,6570
3433,6582
3433,6583
3440,2265
3448,4991
3449,535
3449,4211
3449,5359
3468,703
3479,5423
3486,6831
3487,6676
3487,6840
3496,262
3496,5790
3514,6903
